_id,ANO,CODIGO_LOCALIDAD,NOMBRE_LOCALIDAD,SEXO,EDAD,CURSODEVIDA,GRUPOEDAD,POBLACION
382,2005,0,Bogotá,Hombres,21,Juventud,18 a 28,60461
383,2005,0,Bogotá,Hombres,22,Juventud,18 a 28,61007
384,2005,0,Bogotá,Hombres,23,Juventud,18 a 28,61227
385,2005,0,Bogotá,Hombres,24,Juventud,18 a 28,60965
386,2005,0,Bogotá,Hombres,25,Juventud,18 a 28,60121
387,2005,0,Bogotá,Hombres,26,Juventud,18 a 28,58759
388,2005,0,Bogotá,Hombres,27,Juventud,18 a 28,57050
389,2005,0,Bogotá,Hombres,28,Juventud,18 a 28,55249
390,2005,1,Usaquén,Hombres,18,Juventud,18 a 28,3450
391,2005,1,Usaquén,Hombres,19,Juventud,18 a 28,3435
392,2005,1,Usaquén,Hombres,20,Juventud,18 a 28,3616
393,2005,1,Usaquén,Hombres,21,Juventud,18 a 28,3568
394,2005,1,Usaquén,Hombres,22,Juventud,18 a 28,3505
395,2005,1,Usaquén,Hombres,23,Juventud,18 a 28,3644
396,2005,1,Usaquén,Hombres,24,Juventud,18 a 28,3465
397,2005,1,Usaquén,Hombres,25,Juventud,18 a 28,3503
398,2005,1,Usaquén,Hombres,26,Juventud,18 a 28,3392
399,2005,1,Usaquén,Hombres,27,Juventud,18 a 28,3358
400,2005,1,Usaquén,Hombres,28,Juventud,18 a 28,3350
401,2005,2,Chapinero,Hombres,18,Juventud,18 a 28,1066
402,2005,2,Chapinero,Hombres,19,Juventud,18 a 28,1278
403,2005,2,Chapinero,Hombres,20,Juventud,18 a 28,1238
404,2005,2,Chapinero,Hombres,21,Juventud,18 a 28,1248
405,2005,2,Chapinero,Hombres,22,Juventud,18 a 28,1184
406,2005,2,Chapinero,Hombres,23,Juventud,18 a 28,1189
407,2005,2,Chapinero,Hombres,24,Juventud,18 a 28,1227
408,2005,2,Chapinero,Hombres,25,Juventud,18 a 28,1212
409,2005,2,Chapinero,Hombres,26,Juventud,18 a 28,1185
410,2005,2,Chapinero,Hombres,27,Juventud,18 a 28,1233
411,2005,2,Chapinero,Hombres,28,Juventud,18 a 28,1285
412,2005,3,Santa Fe,Hombres,18,Juventud,18 a 28,940
413,2005,3,Santa Fe,Hombres,19,Juventud,18 a 28,938
414,2005,3,Santa Fe,Hombres,20,Juventud,18 a 28,887
415,2005,3,Santa Fe,Hombres,21,Juventud,18 a 28,884
416,2005,3,Santa Fe,Hombres,22,Juventud,18 a 28,923
417,2005,3,Santa Fe,Hombres,23,Juventud,18 a 28,896
418,2005,3,Santa Fe,Hombres,24,Juventud,18 a 28,919
419,2005,3,Santa Fe,Hombres,25,Juventud,18 a 28,949
420,2005,3,Santa Fe,Hombres,26,Juventud,18 a 28,879
421,2005,3,Santa Fe,Hombres,27,Juventud,18 a 28,830
422,2005,3,Santa Fe,Hombres,28,Juventud,18 a 28,770
423,2005,4,San Cristóbal,Hombres,18,Juventud,18 a 28,3803
424,2005,4,San Cristóbal,Hombres,19,Juventud,18 a 28,3434
425,2005,4,San Cristóbal,Hombres,20,Juventud,18 a 28,3592
426,2005,4,San Cristóbal,Hombres,21,Juventud,18 a 28,3466
427,2005,4,San Cristóbal,Hombres,22,Juventud,18 a 28,3592
428,2005,4,San Cristóbal,Hombres,23,Juventud,18 a 28,3628
429,2005,4,San Cristóbal,Hombres,24,Juventud,18 a 28,3561
430,2005,4,San Cristóbal,Hombres,25,Juventud,18 a 28,3475
431,2005,4,San Cristóbal,Hombres,26,Juventud,18 a 28,3384
432,2005,4,San Cristóbal,Hombres,27,Juventud,18 a 28,3221
433,2005,4,San Cristóbal,Hombres,28,Juventud,18 a 28,3083
434,2005,5,Usme,Hombres,18,Juventud,18 a 28,2919
435,2005,5,Usme,Hombres,19,Juventud,18 a 28,2779
436,2005,5,Usme,Hombres,20,Juventud,18 a 28,2726
437,2005,5,Usme,Hombres,21,Juventud,18 a 28,2827
438,2005,5,Usme,Hombres,22,Juventud,18 a 28,2845
439,2005,5,Usme,Hombres,23,Juventud,18 a 28,2703
440,2005,5,Usme,Hombres,24,Juventud,18 a 28,2748
441,2005,5,Usme,Hombres,25,Juventud,18 a 28,2576
442,2005,5,Usme,Hombres,26,Juventud,18 a 28,2499
443,2005,5,Usme,Hombres,27,Juventud,18 a 28,2290
444,2005,5,Usme,Hombres,28,Juventud,18 a 28,2194
445,2005,6,Tunjuelito,Hombres,18,Juventud,18 a 28,1596
446,2005,6,Tunjuelito,Hombres,19,Juventud,18 a 28,1618
447,2005,6,Tunjuelito,Hombres,20,Juventud,18 a 28,1617
448,2005,6,Tunjuelito,Hombres,21,Juventud,18 a 28,1588
449,2005,6,Tunjuelito,Hombres,22,Juventud,18 a 28,1578
450,2005,6,Tunjuelito,Hombres,23,Juventud,18 a 28,1641
451,2005,6,Tunjuelito,Hombres,24,Juventud,18 a 28,1751
452,2005,6,Tunjuelito,Hombres,25,Juventud,18 a 28,1531
453,2005,6,Tunjuelito,Hombres,26,Juventud,18 a 28,1516
454,2005,6,Tunjuelito,Hombres,27,Juventud,18 a 28,1477
455,2005,6,Tunjuelito,Hombres,28,Juventud,18 a 28,1388
456,2005,7,Bosa,Hombres,18,Juventud,18 a 28,4610
457,2005,7,Bosa,Hombres,19,Juventud,18 a 28,4289
458,2005,7,Bosa,Hombres,20,Juventud,18 a 28,4357
459,2005,7,Bosa,Hombres,21,Juventud,18 a 28,4427
460,2005,7,Bosa,Hombres,22,Juventud,18 a 28,4515
461,2005,7,Bosa,Hombres,23,Juventud,18 a 28,4376
462,2005,7,Bosa,Hombres,24,Juventud,18 a 28,4527
463,2005,7,Bosa,Hombres,25,Juventud,18 a 28,4294
464,2005,7,Bosa,Hombres,26,Juventud,18 a 28,4150
465,2005,7,Bosa,Hombres,27,Juventud,18 a 28,4171
466,2005,7,Bosa,Hombres,28,Juventud,18 a 28,3880
467,2005,8,Kennedy,Hombres,18,Juventud,18 a 28,8259
468,2005,8,Kennedy,Hombres,19,Juventud,18 a 28,8453
469,2005,8,Kennedy,Hombres,20,Juventud,18 a 28,8135
470,2005,8,Kennedy,Hombres,21,Juventud,18 a 28,8552
471,2005,8,Kennedy,Hombres,22,Juventud,18 a 28,8216
472,2005,8,Kennedy,Hombres,23,Juventud,18 a 28,8611
473,2005,8,Kennedy,Hombres,24,Juventud,18 a 28,8806
474,2005,8,Kennedy,Hombres,25,Juventud,18 a 28,8640
475,2005,8,Kennedy,Hombres,26,Juventud,18 a 28,8603
476,2005,8,Kennedy,Hombres,27,Juventud,18 a 28,8435
477,2005,8,Kennedy,Hombres,28,Juventud,18 a 28,8269
478,2005,9,Fontibón,Hombres,18,Juventud,18 a 28,2458
479,2005,9,Fontibón,Hombres,19,Juventud,18 a 28,2444
480,2005,9,Fontibón,Hombres,20,Juventud,18 a 28,2477
481,2005,9,Fontibón,Hombres,21,Juventud,18 a 28,2527
482,2005,9,Fontibón,Hombres,22,Juventud,18 a 28,2619
483,2005,9,Fontibón,Hombres,23,Juventud,18 a 28,2625
484,2005,9,Fontibón,Hombres,24,Juventud,18 a 28,2563
485,2005,9,Fontibón,Hombres,25,Juventud,18 a 28,2614
486,2005,9,Fontibón,Hombres,26,Juventud,18 a 28,2526
487,2005,9,Fontibón,Hombres,27,Juventud,18 a 28,2457
488,2005,9,Fontibón,Hombres,28,Juventud,18 a 28,2408
489,2005,10,Engativá,Hombres,18,Juventud,18 a 28,6498
490,2005,10,Engativá,Hombres,19,Juventud,18 a 28,6736
491,2005,10,Engativá,Hombres,20,Juventud,18 a 28,7179
492,2005,10,Engativá,Hombres,21,Juventud,18 a 28,7134
493,2005,10,Engativá,Hombres,22,Juventud,18 a 28,7441
494,2005,10,Engativá,Hombres,23,Juventud,18 a 28,7228
495,2005,10,Engativá,Hombres,24,Juventud,18 a 28,7359
496,2005,10,Engativá,Hombres,25,Juventud,18 a 28,7110
497,2005,10,Engativá,Hombres,26,Juventud,18 a 28,7113
498,2005,10,Engativá,Hombres,27,Juventud,18 a 28,6939
499,2005,10,Engativá,Hombres,28,Juventud,18 a 28,6809
500,2005,11,Suba,Hombres,18,Juventud,18 a 28,7862
501,2005,11,Suba,Hombres,19,Juventud,18 a 28,7671
502,2005,11,Suba,Hombres,20,Juventud,18 a 28,7765
503,2005,11,Suba,Hombres,21,Juventud,18 a 28,8026
504,2005,11,Suba,Hombres,22,Juventud,18 a 28,7825
505,2005,11,Suba,Hombres,23,Juventud,18 a 28,7863
506,2005,11,Suba,Hombres,24,Juventud,18 a 28,7776
507,2005,11,Suba,Hombres,25,Juventud,18 a 28,7952
508,2005,11,Suba,Hombres,26,Juventud,18 a 28,7718
509,2005,11,Suba,Hombres,27,Juventud,18 a 28,7528
510,2005,11,Suba,Hombres,28,Juventud,18 a 28,7597
511,2005,12,Barrios Unidos,Hombres,18,Juventud,18 a 28,1926
512,2005,12,Barrios Unidos,Hombres,19,Juventud,18 a 28,1901
513,2005,12,Barrios Unidos,Hombres,20,Juventud,18 a 28,1965
514,2005,12,Barrios Unidos,Hombres,21,Juventud,18 a 28,1945
515,2005,12,Barrios Unidos,Hombres,22,Juventud,18 a 28,1985
516,2005,12,Barrios Unidos,Hombres,23,Juventud,18 a 28,2123
517,2005,12,Barrios Unidos,Hombres,24,Juventud,18 a 28,1787
518,2005,12,Barrios Unidos,Hombres,25,Juventud,18 a 28,2136
519,2005,12,Barrios Unidos,Hombres,26,Juventud,18 a 28,2063
520,2005,12,Barrios Unidos,Hombres,27,Juventud,18 a 28,1760
521,2005,12,Barrios Unidos,Hombres,28,Juventud,18 a 28,1703
522,2005,13,Teusaquillo,Hombres,18,Juventud,18 a 28,1203
523,2005,13,Teusaquillo,Hombres,19,Juventud,18 a 28,1308
524,2005,13,Teusaquillo,Hombres,20,Juventud,18 a 28,1373
525,2005,13,Teusaquillo,Hombres,21,Juventud,18 a 28,1304
526,2005,13,Teusaquillo,Hombres,22,Juventud,18 a 28,1376
527,2005,13,Teusaquillo,Hombres,23,Juventud,18 a 28,1428
528,2005,13,Teusaquillo,Hombres,24,Juventud,18 a 28,1409
529,2005,13,Teusaquillo,Hombres,25,Juventud,18 a 28,1497
530,2005,13,Teusaquillo,Hombres,26,Juventud,18 a 28,1399
531,2005,13,Teusaquillo,Hombres,27,Juventud,18 a 28,1401
532,2005,13,Teusaquillo,Hombres,28,Juventud,18 a 28,1314
533,2005,14,Los Mártires,Hombres,18,Juventud,18 a 28,741
534,2005,14,Los Mártires,Hombres,19,Juventud,18 a 28,928
535,2005,14,Los Mártires,Hombres,20,Juventud,18 a 28,892
536,2005,14,Los Mártires,Hombres,21,Juventud,18 a 28,823
537,2005,14,Los Mártires,Hombres,22,Juventud,18 a 28,918
538,2005,14,Los Mártires,Hombres,23,Juventud,18 a 28,895
539,2005,14,Los Mártires,Hombres,24,Juventud,18 a 28,948
540,2005,14,Los Mártires,Hombres,25,Juventud,18 a 28,923
541,2005,14,Los Mártires,Hombres,26,Juventud,18 a 28,859
542,2005,14,Los Mártires,Hombres,27,Juventud,18 a 28,929
543,2005,14,Los Mártires,Hombres,28,Juventud,18 a 28,788
544,2005,15,Antonio Nariño,Hombres,18,Juventud,18 a 28,1006
545,2005,15,Antonio Nariño,Hombres,19,Juventud,18 a 28,1027
546,2005,15,Antonio Nariño,Hombres,20,Juventud,18 a 28,1051
547,2005,15,Antonio Nariño,Hombres,21,Juventud,18 a 28,1080
548,2005,15,Antonio Nariño,Hombres,22,Juventud,18 a 28,1017
549,2005,15,Antonio Nariño,Hombres,23,Juventud,18 a 28,1094
550,2005,15,Antonio Nariño,Hombres,24,Juventud,18 a 28,1055
551,2005,15,Antonio Nariño,Hombres,25,Juventud,18 a 28,1039
552,2005,15,Antonio Nariño,Hombres,26,Juventud,18 a 28,976
553,2005,15,Antonio Nariño,Hombres,27,Juventud,18 a 28,940
554,2005,15,Antonio Nariño,Hombres,28,Juventud,18 a 28,842
555,2005,16,Puente Aranda,Hombres,18,Juventud,18 a 28,2157
556,2005,16,Puente Aranda,Hombres,19,Juventud,18 a 28,2188
557,2005,16,Puente Aranda,Hombres,20,Juventud,18 a 28,2178
558,2005,16,Puente Aranda,Hombres,21,Juventud,18 a 28,2182
559,2005,16,Puente Aranda,Hombres,22,Juventud,18 a 28,2284
560,2005,16,Puente Aranda,Hombres,23,Juventud,18 a 28,2339
561,2005,16,Puente Aranda,Hombres,24,Juventud,18 a 28,2297
562,2005,16,Puente Aranda,Hombres,25,Juventud,18 a 28,2372
563,2005,16,Puente Aranda,Hombres,26,Juventud,18 a 28,2182
564,2005,16,Puente Aranda,Hombres,27,Juventud,18 a 28,2200
565,2005,16,Puente Aranda,Hombres,28,Juventud,18 a 28,2083
566,2005,17,La Candelaria,Hombres,18,Juventud,18 a 28,200
567,2005,17,La Candelaria,Hombres,19,Juventud,18 a 28,166
568,2005,17,La Candelaria,Hombres,20,Juventud,18 a 28,216
569,2005,17,La Candelaria,Hombres,21,Juventud,18 a 28,220
570,2005,17,La Candelaria,Hombres,22,Juventud,18 a 28,212
571,2005,17,La Candelaria,Hombres,23,Juventud,18 a 28,224
572,2005,17,La Candelaria,Hombres,24,Juventud,18 a 28,219
573,2005,17,La Candelaria,Hombres,25,Juventud,18 a 28,222
574,2005,17,La Candelaria,Hombres,26,Juventud,18 a 28,270
575,2005,17,La Candelaria,Hombres,27,Juventud,18 a 28,187
576,2005,17,La Candelaria,Hombres,28,Juventud,18 a 28,199
577,2005,18,Rafael Uribe Uribe,Hombres,18,Juventud,18 a 28,3377
578,2005,18,Rafael Uribe Uribe,Hombres,19,Juventud,18 a 28,3557
579,2005,18,Rafael Uribe Uribe,Hombres,20,Juventud,18 a 28,3255
580,2005,18,Rafael Uribe Uribe,Hombres,21,Juventud,18 a 28,3456
581,2005,18,Rafael Uribe Uribe,Hombres,22,Juventud,18 a 28,3523
582,2005,18,Rafael Uribe Uribe,Hombres,23,Juventud,18 a 28,3452
583,2005,18,Rafael Uribe Uribe,Hombres,24,Juventud,18 a 28,3446
584,2005,18,Rafael Uribe Uribe,Hombres,25,Juventud,18 a 28,3210
585,2005,18,Rafael Uribe Uribe,Hombres,26,Juventud,18 a 28,3217
586,2005,18,Rafael Uribe Uribe,Hombres,27,Juventud,18 a 28,3097
587,2005,18,Rafael Uribe Uribe,Hombres,28,Juventud,18 a 28,2967
588,2005,19,Ciudad Bolívar,Hombres,18,Juventud,18 a 28,5356
589,2005,19,Ciudad Bolívar,Hombres,19,Juventud,18 a 28,5161
590,2005,19,Ciudad Bolívar,Hombres,20,Juventud,18 a 28,5206
591,2005,19,Ciudad Bolívar,Hombres,21,Juventud,18 a 28,5162
592,2005,19,Ciudad Bolívar,Hombres,22,Juventud,18 a 28,5412
593,2005,19,Ciudad Bolívar,Hombres,23,Juventud,18 a 28,5232
594,2005,19,Ciudad Bolívar,Hombres,24,Juventud,18 a 28,5063
595,2005,19,Ciudad Bolívar,Hombres,25,Juventud,18 a 28,4821
596,2005,19,Ciudad Bolívar,Hombres,26,Juventud,18 a 28,4776
597,2005,19,Ciudad Bolívar,Hombres,27,Juventud,18 a 28,4560
598,2005,19,Ciudad Bolívar,Hombres,28,Juventud,18 a 28,4279
599,2005,20,Sumapaz,Hombres,18,Juventud,18 a 28,45
600,2005,20,Sumapaz,Hombres,19,Juventud,18 a 28,57
601,2005,20,Sumapaz,Hombres,20,Juventud,18 a 28,53
602,2005,20,Sumapaz,Hombres,21,Juventud,18 a 28,42
603,2005,20,Sumapaz,Hombres,22,Juventud,18 a 28,37
604,2005,20,Sumapaz,Hombres,23,Juventud,18 a 28,36
605,2005,20,Sumapaz,Hombres,24,Juventud,18 a 28,39
606,2005,20,Sumapaz,Hombres,25,Juventud,18 a 28,45
607,2005,20,Sumapaz,Hombres,26,Juventud,18 a 28,52
608,2005,20,Sumapaz,Hombres,27,Juventud,18 a 28,37
609,2005,20,Sumapaz,Hombres,28,Juventud,18 a 28,41
610,2005,0,Bogotá,Hombres,29,Adultez,29 a 59,53551
611,2005,0,Bogotá,Hombres,30,Adultez,29 a 59,52077
612,2005,0,Bogotá,Hombres,31,Adultez,29 a 59,50898
613,2005,0,Bogotá,Hombres,32,Adultez,29 a 59,50017
614,2005,0,Bogotá,Hombres,33,Adultez,29 a 59,49355
615,2005,0,Bogotá,Hombres,34,Adultez,29 a 59,48905
616,2005,0,Bogotá,Hombres,35,Adultez,29 a 59,48642
617,2005,0,Bogotá,Hombres,36,Adultez,29 a 59,48501
618,2005,0,Bogotá,Hombres,37,Adultez,29 a 59,48285
619,2005,0,Bogotá,Hombres,38,Adultez,29 a 59,47954
620,2005,0,Bogotá,Hombres,39,Adultez,29 a 59,47466
621,2005,0,Bogotá,Hombres,40,Adultez,29 a 59,46734
622,2005,0,Bogotá,Hombres,41,Adultez,29 a 59,45773
623,2005,0,Bogotá,Hombres,42,Adultez,29 a 59,44630
624,2005,0,Bogotá,Hombres,43,Adultez,29 a 59,43342
625,2005,0,Bogotá,Hombres,44,Adultez,29 a 59,41848
626,2005,0,Bogotá,Hombres,45,Adultez,29 a 59,40181
627,2005,0,Bogotá,Hombres,46,Adultez,29 a 59,38355
628,2005,0,Bogotá,Hombres,47,Adultez,29 a 59,36529
629,2005,0,Bogotá,Hombres,48,Adultez,29 a 59,34687
630,2005,0,Bogotá,Hombres,49,Adultez,29 a 59,32916
631,2005,0,Bogotá,Hombres,50,Adultez,29 a 59,31240
632,2005,0,Bogotá,Hombres,51,Adultez,29 a 59,29662
633,2005,0,Bogotá,Hombres,52,Adultez,29 a 59,28118
634,2005,0,Bogotá,Hombres,53,Adultez,29 a 59,26605
635,2005,0,Bogotá,Hombres,54,Adultez,29 a 59,25153
636,2005,0,Bogotá,Hombres,55,Adultez,29 a 59,23812
637,2005,0,Bogotá,Hombres,56,Adultez,29 a 59,22539
638,2005,0,Bogotá,Hombres,57,Adultez,29 a 59,21256
639,2005,0,Bogotá,Hombres,58,Adultez,29 a 59,20005
640,2005,0,Bogotá,Hombres,59,Adultez,29 a 59,18795
641,2005,1,Usaquén,Hombres,29,Adultez,29 a 59,3291
642,2005,1,Usaquén,Hombres,30,Adultez,29 a 59,3158
643,2005,1,Usaquén,Hombres,31,Adultez,29 a 59,3089
644,2005,1,Usaquén,Hombres,32,Adultez,29 a 59,2880
645,2005,1,Usaquén,Hombres,33,Adultez,29 a 59,2913
646,2005,1,Usaquén,Hombres,34,Adultez,29 a 59,2943
647,2005,1,Usaquén,Hombres,35,Adultez,29 a 59,2829
648,2005,1,Usaquén,Hombres,36,Adultez,29 a 59,2910
649,2005,1,Usaquén,Hombres,37,Adultez,29 a 59,2919
650,2005,1,Usaquén,Hombres,38,Adultez,29 a 59,2839
651,2005,1,Usaquén,Hombres,39,Adultez,29 a 59,2809
652,2005,1,Usaquén,Hombres,40,Adultez,29 a 59,2752
653,2005,1,Usaquén,Hombres,41,Adultez,29 a 59,2764
654,2005,1,Usaquén,Hombres,42,Adultez,29 a 59,2653
655,2005,1,Usaquén,Hombres,43,Adultez,29 a 59,2579
656,2005,1,Usaquén,Hombres,44,Adultez,29 a 59,2621
657,2005,1,Usaquén,Hombres,45,Adultez,29 a 59,2539
658,2005,1,Usaquén,Hombres,46,Adultez,29 a 59,2467
659,2005,1,Usaquén,Hombres,47,Adultez,29 a 59,2391
660,2005,1,Usaquén,Hombres,48,Adultez,29 a 59,2224
661,2005,1,Usaquén,Hombres,49,Adultez,29 a 59,2180
662,2005,1,Usaquén,Hombres,50,Adultez,29 a 59,2124
663,2005,1,Usaquén,Hombres,51,Adultez,29 a 59,2096
664,2005,1,Usaquén,Hombres,52,Adultez,29 a 59,1937
665,2005,1,Usaquén,Hombres,53,Adultez,29 a 59,1888
666,2005,1,Usaquén,Hombres,54,Adultez,29 a 59,1845
667,2005,1,Usaquén,Hombres,55,Adultez,29 a 59,1899
668,2005,1,Usaquén,Hombres,56,Adultez,29 a 59,1718
669,2005,1,Usaquén,Hombres,57,Adultez,29 a 59,1647
670,2005,1,Usaquén,Hombres,58,Adultez,29 a 59,1531
671,2005,1,Usaquén,Hombres,59,Adultez,29 a 59,1476
672,2005,2,Chapinero,Hombres,29,Adultez,29 a 59,1128
673,2005,2,Chapinero,Hombres,30,Adultez,29 a 59,1153
674,2005,2,Chapinero,Hombres,31,Adultez,29 a 59,1046
675,2005,2,Chapinero,Hombres,32,Adultez,29 a 59,1028
676,2005,2,Chapinero,Hombres,33,Adultez,29 a 59,954
677,2005,2,Chapinero,Hombres,34,Adultez,29 a 59,940
678,2005,2,Chapinero,Hombres,35,Adultez,29 a 59,885
679,2005,2,Chapinero,Hombres,36,Adultez,29 a 59,927
680,2005,2,Chapinero,Hombres,37,Adultez,29 a 59,825
681,2005,2,Chapinero,Hombres,38,Adultez,29 a 59,813
682,2005,2,Chapinero,Hombres,39,Adultez,29 a 59,797
683,2005,2,Chapinero,Hombres,40,Adultez,29 a 59,833
684,2005,2,Chapinero,Hombres,41,Adultez,29 a 59,798
685,2005,2,Chapinero,Hombres,42,Adultez,29 a 59,812
686,2005,2,Chapinero,Hombres,43,Adultez,29 a 59,774
687,2005,2,Chapinero,Hombres,44,Adultez,29 a 59,709
688,2005,2,Chapinero,Hombres,45,Adultez,29 a 59,708
689,2005,2,Chapinero,Hombres,46,Adultez,29 a 59,671
690,2005,2,Chapinero,Hombres,47,Adultez,29 a 59,674
691,2005,2,Chapinero,Hombres,48,Adultez,29 a 59,684
692,2005,2,Chapinero,Hombres,49,Adultez,29 a 59,663
693,2005,2,Chapinero,Hombres,50,Adultez,29 a 59,626
694,2005,2,Chapinero,Hombres,51,Adultez,29 a 59,618
695,2005,2,Chapinero,Hombres,52,Adultez,29 a 59,540
696,2005,2,Chapinero,Hombres,53,Adultez,29 a 59,593
697,2005,2,Chapinero,Hombres,54,Adultez,29 a 59,587
698,2005,2,Chapinero,Hombres,55,Adultez,29 a 59,523
699,2005,2,Chapinero,Hombres,56,Adultez,29 a 59,541
700,2005,2,Chapinero,Hombres,57,Adultez,29 a 59,516
701,2005,2,Chapinero,Hombres,58,Adultez,29 a 59,474
702,2005,2,Chapinero,Hombres,59,Adultez,29 a 59,468
703,2005,3,Santa Fe,Hombres,29,Adultez,29 a 59,788
704,2005,3,Santa Fe,Hombres,30,Adultez,29 a 59,731
705,2005,3,Santa Fe,Hombres,31,Adultez,29 a 59,709
706,2005,3,Santa Fe,Hombres,32,Adultez,29 a 59,686
707,2005,3,Santa Fe,Hombres,33,Adultez,29 a 59,689
708,2005,3,Santa Fe,Hombres,34,Adultez,29 a 59,646
709,2005,3,Santa Fe,Hombres,35,Adultez,29 a 59,715
710,2005,3,Santa Fe,Hombres,36,Adultez,29 a 59,672
711,2005,3,Santa Fe,Hombres,37,Adultez,29 a 59,681
712,2005,3,Santa Fe,Hombres,38,Adultez,29 a 59,682
713,2005,3,Santa Fe,Hombres,39,Adultez,29 a 59,657
714,2005,3,Santa Fe,Hombres,40,Adultez,29 a 59,659
715,2005,3,Santa Fe,Hombres,41,Adultez,29 a 59,618
716,2005,3,Santa Fe,Hombres,42,Adultez,29 a 59,621
717,2005,3,Santa Fe,Hombres,43,Adultez,29 a 59,577
718,2005,3,Santa Fe,Hombres,44,Adultez,29 a 59,576
719,2005,3,Santa Fe,Hombres,45,Adultez,29 a 59,585
720,2005,3,Santa Fe,Hombres,46,Adultez,29 a 59,520
721,2005,3,Santa Fe,Hombres,47,Adultez,29 a 59,539
722,2005,3,Santa Fe,Hombres,48,Adultez,29 a 59,520
723,2005,3,Santa Fe,Hombres,49,Adultez,29 a 59,487
724,2005,3,Santa Fe,Hombres,50,Adultez,29 a 59,498
725,2005,3,Santa Fe,Hombres,51,Adultez,29 a 59,474
726,2005,3,Santa Fe,Hombres,52,Adultez,29 a 59,466
727,2005,3,Santa Fe,Hombres,53,Adultez,29 a 59,435
728,2005,3,Santa Fe,Hombres,54,Adultez,29 a 59,401
729,2005,3,Santa Fe,Hombres,55,Adultez,29 a 59,393
730,2005,3,Santa Fe,Hombres,56,Adultez,29 a 59,341
731,2005,3,Santa Fe,Hombres,57,Adultez,29 a 59,355
732,2005,3,Santa Fe,Hombres,58,Adultez,29 a 59,295
733,2005,3,Santa Fe,Hombres,59,Adultez,29 a 59,328
734,2005,4,San Cristóbal,Hombres,29,Adultez,29 a 59,2901
735,2005,4,San Cristóbal,Hombres,30,Adultez,29 a 59,2835
736,2005,4,San Cristóbal,Hombres,31,Adultez,29 a 59,2866
737,2005,4,San Cristóbal,Hombres,32,Adultez,29 a 59,2793
738,2005,4,San Cristóbal,Hombres,33,Adultez,29 a 59,2776
739,2005,4,San Cristóbal,Hombres,34,Adultez,29 a 59,2787
740,2005,4,San Cristóbal,Hombres,35,Adultez,29 a 59,2734
741,2005,4,San Cristóbal,Hombres,36,Adultez,29 a 59,2956
742,2005,4,San Cristóbal,Hombres,37,Adultez,29 a 59,2843
743,2005,4,San Cristóbal,Hombres,38,Adultez,29 a 59,2851
744,2005,4,San Cristóbal,Hombres,39,Adultez,29 a 59,2944
745,2005,4,San Cristóbal,Hombres,40,Adultez,29 a 59,2757
746,2005,4,San Cristóbal,Hombres,41,Adultez,29 a 59,2631
747,2005,4,San Cristóbal,Hombres,42,Adultez,29 a 59,2556
748,2005,4,San Cristóbal,Hombres,43,Adultez,29 a 59,2464
749,2005,4,San Cristóbal,Hombres,44,Adultez,29 a 59,2234
750,2005,4,San Cristóbal,Hombres,45,Adultez,29 a 59,2233
751,2005,4,San Cristóbal,Hombres,46,Adultez,29 a 59,2080
752,2005,4,San Cristóbal,Hombres,47,Adultez,29 a 59,2126
753,2005,4,San Cristóbal,Hombres,48,Adultez,29 a 59,1854
754,2005,4,San Cristóbal,Hombres,49,Adultez,29 a 59,1695
755,2005,4,San Cristóbal,Hombres,50,Adultez,29 a 59,1732
756,2005,4,San Cristóbal,Hombres,51,Adultez,29 a 59,1585
757,2005,4,San Cristóbal,Hombres,52,Adultez,29 a 59,1543
758,2005,4,San Cristóbal,Hombres,53,Adultez,29 a 59,1393
759,2005,4,San Cristóbal,Hombres,54,Adultez,29 a 59,1257
760,2005,4,San Cristóbal,Hombres,55,Adultez,29 a 59,1239
761,2005,4,San Cristóbal,Hombres,56,Adultez,29 a 59,1156
762,2005,4,San Cristóbal,Hombres,57,Adultez,29 a 59,1100
763,2005,4,San Cristóbal,Hombres,58,Adultez,29 a 59,1026
764,2005,4,San Cristóbal,Hombres,59,Adultez,29 a 59,1054
765,2005,5,Usme,Hombres,29,Adultez,29 a 59,2106
766,2005,5,Usme,Hombres,30,Adultez,29 a 59,2092
767,2005,5,Usme,Hombres,31,Adultez,29 a 59,1992
768,2005,5,Usme,Hombres,32,Adultez,29 a 59,1977
769,2005,5,Usme,Hombres,33,Adultez,29 a 59,1985
770,2005,5,Usme,Hombres,34,Adultez,29 a 59,1878
771,2005,5,Usme,Hombres,35,Adultez,29 a 59,1945
772,2005,5,Usme,Hombres,36,Adultez,29 a 59,2031
773,2005,5,Usme,Hombres,37,Adultez,29 a 59,1909
774,2005,5,Usme,Hombres,38,Adultez,29 a 59,1945
775,2005,5,Usme,Hombres,39,Adultez,29 a 59,1908
776,2005,5,Usme,Hombres,40,Adultez,29 a 59,1860
777,2005,5,Usme,Hombres,41,Adultez,29 a 59,1775
778,2005,5,Usme,Hombres,42,Adultez,29 a 59,1769
779,2005,5,Usme,Hombres,43,Adultez,29 a 59,1708
780,2005,5,Usme,Hombres,44,Adultez,29 a 59,1601
781,2005,5,Usme,Hombres,45,Adultez,29 a 59,1594
782,2005,5,Usme,Hombres,46,Adultez,29 a 59,1576
783,2005,5,Usme,Hombres,47,Adultez,29 a 59,1481
784,2005,5,Usme,Hombres,48,Adultez,29 a 59,1388
